Survey_Year,Major_Category,Uni_Type,Region,Sex,Age,Training_Hours,Training_Helpfulness,Self_Cost,Household_Size,Target_Dropout
2011,2.0,1.0,14.0,2.0,47.333333333333336,40.0,3.0,0.0,4.0,
2011,4.0,1.0,8.0,1.0,28.333333333333332,24.0,4.0,0.0,1.0,
2011,2.0,1.0,8.0,2.0,57.833333333333336,8.0,5.0,0.0,3.0,
2011,2.0,1.0,14.0,1.0,43.25,8.0,5.0,0.0,3.0,
2011,1.0,1.0,14.0,2.0,56.25,120.0,4.0,50.0,2.0,
2011,4.0,1.0,14.0,1.0,24.916666666666668,1.0,3.0,0.0,1.0,
2011,2.0,1.0,8.0,2.0,22.0,150.0,5.0,100.0,4.0,
2011,6.0,1.0,5.0,2.0,24.416666666666668,8.0,4.0,3.0,4.0,
2011,7.0,1.0,5.0,2.0,22.333333333333332,400.0,4.0,0.0,3.0,
2011,2.0,1.0,5.0,2.0,23.5,40.0,4.0,0.0,3.0,
2011,2.0,1.0,5.0,2.0,22.916666666666668,100.0,4.0,50.0,4.0,
2011,7.0,1.0,3.0,2.0,22.5,142.0,4.0,0.0,1.0,
2011,4.0,1.0,3.0,1.0,27.166666666666668,15.0,3.0,0.0,3.0,
2011,7.0,1.0,8.0,2.0,24.5,80.0,3.0,60.0,4.0,
2011,3.0,1.0,13.0,2.0,28.25,80.0,5.0,0.0,6.0,
2011,6.0,1.0,13.0,2.0,23.333333333333332,40.0,4.0,0.0,1.0,
2011,6.0,1.0,6.0,2.0,22.916666666666668,6.0,4.0,0.0,1.0,
2011,6.0,1.0,6.0,2.0,23.333333333333332,32.0,4.0,0.0,1.0,
2011,3.0,1.0,12.0,2.0,45.5,40.0,4.0,6.0,3.0,
2011,2.0,1.0,12.0,2.0,47.666666666666664,40.0,3.0,5.0,4.0,
2011,2.0,1.0,13.0,2.0,30.666666666666668,160.0,4.0,200.0,3.0,
2011,6.0,1.0,6.0,2.0,23.5,1.0,4.0,0.0,4.0,
2011,6.0,1.0,6.0,2.0,26.5,16.0,3.0,0.0,2.0,
2011,6.0,1.0,14.0,2.0,22.666666666666668,2.0,4.0,0.0,5.0,
2011,7.0,1.0,14.0,2.0,21.666666666666668,2.0,4.0,0.0,4.0,
2011,4.0,1.0,8.0,1.0,25.583333333333332,20.0,5.0,80.0,1.0,
2011,4.0,1.0,14.0,1.0,24.666666666666668,360.0,4.0,0.0,1.0,
2011,4.0,1.0,14.0,1.0,25.25,30.0,4.0,0.0,3.0,
2011,6.0,1.0,3.0,2.0,32.25,8.0,4.0,16.0,3.0,
2011,6.0,1.0,3.0,2.0,21.75,4.0,2.0,0.0,3.0,
2011,6.0,1.0,3.0,2.0,22.75,200.0,3.0,10.0,4.0,
2011,7.0,1.0,3.0,2.0,21.583333333333332,480.0,3.0,0.0,3.0,
2011,6.0,1.0,3.0,1.0,24.833333333333332,330.0,5.0,200.0,1.0,
2011,4.0,1.0,8.0,1.0,24.583333333333332,16.0,4.0,0.0,4.0,
2011,4.0,1.0,8.0,1.0,25.333333333333332,440.0,2.0,0.0,3.0,
2011,4.0,1.0,8.0,1.0,25.25,800.0,3.0,0.0,3.0,
2011,4.0,1.0,8.0,1.0,25.166666666666668,920.0,4.0,0.0,4.0,
2011,4.0,1.0,8.0,1.0,25.333333333333332,80.0,4.0,0.0,4.0,
2011,6.0,1.0,4.0,1.0,25.833333333333332,400.0,3.0,30.0,3.0,
2011,6.0,1.0,4.0,2.0,23.0,20.0,4.0,0.0,2.0,
2011,2.0,1.0,4.0,2.0,22.333333333333332,8.0,2.0,0.0,5.0,
2011,2.0,1.0,4.0,1.0,24.916666666666668,3.0,4.0,0.0,4.0,
2011,5.0,1.0,4.0,1.0,25.333333333333332,400.0,3.0,100.0,3.0,
2011,2.0,1.0,14.0,2.0,44.5,40.0,5.0,0.0,3.0,
2011,3.0,1.0,14.0,2.0,50.5,40.0,4.0,0.0,6.0,
2011,5.0,1.0,8.0,1.0,24.833333333333332,40.0,4.0,0.0,4.0,
2011,6.0,1.0,8.0,1.0,27.333333333333332,4.0,3.0,0.0,3.0,
2011,6.0,1.0,8.0,2.0,25.083333333333332,40.0,5.0,60.0,2.0,
2011,2.0,1.0,2.0,2.0,44.666666666666664,40.0,5.0,0.0,4.0,
2011,2.0,1.0,13.0,1.0,58.0,56.0,4.0,45.0,4.0,
2011,2.0,1.0,13.0,2.0,51.666666666666664,48.0,5.0,14.0,6.0,
2011,3.0,1.0,13.0,2.0,39.083333333333336,10.0,5.0,37.0,4.0,
2011,4.0,1.0,1.0,1.0,24.416666666666668,240.0,3.0,300.0,4.0,
2011,6.0,1.0,8.0,1.0,37.75,12.0,4.0,0.0,2.0,
2011,7.0,1.0,8.0,1.0,24.75,112.0,4.0,40.0,3.0,
2011,7.0,1.0,2.0,1.0,26.333333333333332,30.0,4.0,0.0,3.0,
2011,3.0,1.0,2.0,2.0,23.916666666666668,10.0,5.0,0.0,5.0,
2011,4.0,1.0,2.0,1.0,27.833333333333332,40.0,4.0,0.0,4.0,
2011,7.0,1.0,8.0,1.0,53.583333333333336,250.0,5.0,15.0,5.0,
2011,4.0,1.0,8.0,1.0,30.916666666666668,8.0,3.0,0.0,4.0,
2011,6.0,1.0,15.0,2.0,22.833333333333332,300.0,4.0,0.0,5.0,
2011,7.0,1.0,15.0,2.0,55.25,40.0,5.0,5.0,3.0,
2011,6.0,1.0,15.0,2.0,22.583333333333332,30.0,3.0,0.0,1.0,
2011,7.0,1.0,1.0,2.0,21.166666666666668,16.0,4.0,0.0,1.0,
2011,7.0,1.0,1.0,2.0,26.0,96.0,4.0,0.0,1.0,
2011,7.0,1.0,1.0,1.0,26.666666666666668,8.0,3.0,60.0,1.0,
2011,4.0,1.0,1.0,1.0,26.666666666666668,1200.0,4.0,200.0,4.0,
2011,4.0,1.0,1.0,1.0,26.416666666666668,1400.0,4.0,750.0,4.0,
2011,4.0,1.0,1.0,2.0,24.75,200.0,4.0,10.0,4.0,
2011,6.0,1.0,13.0,2.0,26.0,320.0,4.0,0.0,1.0,
2011,7.0,1.0,13.0,1.0,23.583333333333332,20.0,4.0,0.0,4.0,
2011,6.0,1.0,13.0,1.0,28.833333333333332,240.0,5.0,0.0,2.0,
2011,2.0,1.0,1.0,2.0,22.333333333333332,48.0,4.0,2.0,4.0,
2011,7.0,1.0,12.0,2.0,22.5,76.0,5.0,330.0,4.0,
2011,7.0,1.0,12.0,2.0,26.083333333333332,3.0,4.0,0.0,2.0,
2011,7.0,1.0,12.0,2.0,21.666666666666668,600.0,5.0,90.0,4.0,
2011,2.0,1.0,12.0,1.0,26.083333333333332,10.0,2.0,0.0,3.0,
2011,2.0,1.0,12.0,1.0,52.833333333333336,32.0,4.0,10.0,5.0,
2011,4.0,1.0,12.0,1.0,38.166666666666664,60.0,4.0,0.0,5.0,
2011,6.0,1.0,12.0,2.0,23.333333333333332,8.0,4.0,0.0,1.0,
2011,7.0,1.0,2.0,2.0,22.0,1200.0,4.0,300.0,4.0,
2011,1.0,1.0,2.0,2.0,21.75,7.0,3.0,0.0,4.0,
2011,5.0,1.0,2.0,2.0,23.583333333333332,120.0,4.0,88.0,4.0,
2011,4.0,1.0,2.0,1.0,24.666666666666668,300.0,4.0,0.0,4.0,
2011,4.0,1.0,2.0,1.0,32.166666666666664,100.0,4.0,0.0,4.0,
2011,3.0,1.0,8.0,2.0,31.333333333333332,40.0,5.0,0.0,2.0,
2011,4.0,1.0,8.0,1.0,27.083333333333332,540.0,5.0,0.0,2.0,
2011,2.0,1.0,8.0,1.0,43.083333333333336,20.0,4.0,0.0,4.0,
2011,7.0,1.0,8.0,1.0,25.666666666666668,300.0,4.0,100.0,1.0,
2011,7.0,1.0,8.0,2.0,22.5,160.0,4.0,30.0,4.0,
2011,2.0,1.0,6.0,2.0,22.25,60.0,5.0,0.0,1.0,
2011,5.0,1.0,8.0,1.0,24.0,8.0,4.0,0.0,3.0,
2011,5.0,1.0,8.0,1.0,25.083333333333332,60.0,4.0,50.0,4.0,
2011,7.0,1.0,8.0,1.0,28.333333333333332,50.0,5.0,300.0,1.0,
2011,7.0,1.0,8.0,1.0,27.166666666666668,960.0,5.0,260.0,2.0,
2011,2.0,1.0,1.0,2.0,22.75,288.0,4.0,0.0,3.0,
2011,4.0,1.0,1.0,1.0,25.916666666666668,8.0,5.0,0.0,4.0,
2011,4.0,1.0,1.0,1.0,29.416666666666668,1280.0,5.0,0.0,4.0,
2011,6.0,1.0,14.0,1.0,25.083333333333332,16.0,3.0,0.0,3.0,
2011,3.0,1.0,13.0,2.0,38.833333333333336,150.0,5.0,180.0,4.0,
2011,6.0,1.0,8.0,2.0,23.416666666666668,3.0,3.0,6.0,1.0,
2011,7.0,1.0,8.0,2.0,21.916666666666668,3.0,5.0,0.0,4.0,
2011,6.0,1.0,8.0,2.0,24.166666666666668,32.0,4.0,3.0,2.0,
2011,4.0,1.0,8.0,1.0,27.083333333333332,40.0,4.0,0.0,3.0,
2011,4.0,1.0,8.0,1.0,39.083333333333336,160.0,5.0,0.0,4.0,
2011,4.0,1.0,8.0,1.0,27.666666666666668,270.0,4.0,0.0,3.0,
2011,6.0,1.0,13.0,2.0,23.166666666666668,10.0,5.0,0.0,5.0,
2011,2.0,1.0,13.0,2.0,21.833333333333332,1900.0,3.0,0.0,5.0,
2011,2.0,1.0,13.0,1.0,48.833333333333336,164.0,4.0,0.0,4.0,
2011,7.0,1.0,1.0,2.0,23.416666666666668,60.0,4.0,8.0,5.0,
2011,3.0,1.0,1.0,2.0,22.916666666666668,3.0,2.0,0.0,6.0,
2011,3.0,1.0,1.0,2.0,23.416666666666668,24.0,4.0,0.0,3.0,
2011,1.0,1.0,8.0,2.0,22.5,24.0,5.0,0.0,4.0,
2011,7.0,1.0,8.0,2.0,22.333333333333332,20.0,4.0,30.0,4.0,
2011,2.0,1.0,8.0,2.0,22.0,4.0,4.0,0.0,1.0,
2011,3.0,1.0,8.0,2.0,46.666666666666664,2.0,4.0,3.0,4.0,
2011,6.0,1.0,8.0,2.0,25.833333333333332,16.0,4.0,0.0,3.0,
2011,6.0,1.0,11.0,1.0,25.166666666666668,8.0,4.0,0.0,1.0,
2011,3.0,1.0,11.0,2.0,28.083333333333332,20.0,4.0,0.0,2.0,
2011,6.0,1.0,8.0,1.0,33.5,8.0,5.0,0.0,3.0,
2011,7.0,1.0,8.0,2.0,51.666666666666664,24.0,4.0,0.0,3.0,
2011,5.0,1.0,8.0,1.0,41.083333333333336,96.0,5.0,70.0,5.0,
2011,4.0,1.0,8.0,1.0,38.083333333333336,240.0,4.0,0.0,4.0,
2011,3.0,1.0,14.0,2.0,24.25,6.0,4.0,40.0,3.0,
2011,2.0,1.0,8.0,2.0,21.916666666666668,240.0,5.0,0.0,3.0,
2011,6.0,1.0,8.0,2.0,25.583333333333332,8.0,4.0,0.0,4.0,
2011,2.0,1.0,8.0,2.0,23.833333333333332,40.0,4.0,0.0,5.0,
2011,4.0,1.0,8.0,1.0,28.583333333333332,21.0,4.0,0.0,3.0,
2011,4.0,1.0,8.0,1.0,24.25,960.0,5.0,200.0,4.0,
2011,4.0,1.0,8.0,1.0,26.583333333333332,40.0,4.0,20.0,4.0,
2011,3.0,1.0,15.0,2.0,47.666666666666664,40.0,5.0,30.0,5.0,
2011,4.0,1.0,8.0,1.0,25.583333333333332,12.0,5.0,0.0,3.0,
2011,4.0,1.0,8.0,1.0,24.583333333333332,150.0,4.0,0.0,4.0,
2011,4.0,1.0,8.0,2.0,25.583333333333332,80.0,3.0,180.0,4.0,
2011,4.0,1.0,15.0,1.0,25.416666666666668,28.0,5.0,0.0,5.0,
2011,4.0,1.0,15.0,1.0,24.083333333333332,24.0,5.0,0.0,1.0,
2011,4.0,1.0,15.0,1.0,28.333333333333332,4.0,4.0,0.0,3.0,
2011,4.0,1.0,15.0,1.0,26.666666666666668,64.0,5.0,0.0,5.0,
2011,6.0,1.0,9.0,1.0,24.833333333333332,1600.0,5.0,500.0,1.0,
2011,3.0,1.0,9.0,2.0,23.333333333333332,8.0,1.0,0.0,4.0,
2011,5.0,1.0,9.0,2.0,21.583333333333332,12.0,3.0,0.0,1.0,
2011,2.0,1.0,3.0,2.0,41.083333333333336,49.0,5.0,0.0,4.0,
2011,2.0,1.0,3.0,2.0,42.5,48.0,5.0,1.0,4.0,
2011,4.0,1.0,3.0,1.0,26.25,1920.0,5.0,0.0,3.0,
2011,4.0,1.0,3.0,1.0,25.416666666666668,16.0,5.0,0.0,4.0,
2011,4.0,1.0,3.0,1.0,24.75,40.0,2.0,10.0,4.0,
2011,4.0,1.0,3.0,2.0,21.833333333333332,16.0,3.0,0.0,2.0,
2011,4.0,1.0,3.0,1.0,25.333333333333332,80.0,5.0,7.0,2.0,
2011,4.0,1.0,3.0,1.0,29.5,48.0,3.0,0.0,6.0,
2011,2.0,1.0,8.0,2.0,21.916666666666668,24.0,4.0,30.0,5.0,
2011,2.0,1.0,8.0,1.0,26.666666666666668,12.0,4.0,0.0,3.0,
2011,6.0,1.0,7.0,2.0,23.166666666666668,2.0,4.0,0.0,1.0,
2011,2.0,1.0,11.0,2.0,21.75,4.0,2.0,0.0,4.0,
2011,7.0,1.0,11.0,1.0,26.25,200.0,3.0,40.0,4.0,
2011,2.0,1.0,11.0,2.0,21.583333333333332,20.0,4.0,0.0,4.0,
2011,7.0,1.0,11.0,1.0,26.166666666666668,-1.0,4.0,30.0,4.0,
2011,3.0,1.0,11.0,2.0,21.416666666666668,60.0,5.0,0.0,4.0,
2011,6.0,1.0,12.0,1.0,25.583333333333332,60.0,4.0,20.0,4.0,
2011,2.0,1.0,8.0,2.0,21.666666666666668,20.0,4.0,0.0,4.0,
2011,2.0,1.0,8.0,1.0,27.416666666666668,24.0,5.0,0.0,3.0,
2011,5.0,1.0,8.0,2.0,22.5,8.0,5.0,0.0,3.0,
2011,4.0,1.0,8.0,1.0,26.25,250.0,5.0,0.0,4.0,
2011,4.0,1.0,8.0,1.0,24.75,1688.0,5.0,385.0,1.0,
2011,7.0,1.0,1.0,2.0,22.166666666666668,40.0,4.0,0.0,4.0,
2011,2.0,1.0,1.0,2.0,22.833333333333332,700.0,4.0,0.0,5.0,
2011,4.0,1.0,5.0,1.0,25.666666666666668,80.0,3.0,40.0,3.0,
2011,4.0,1.0,5.0,1.0,27.75,80.0,5.0,100.0,1.0,
2011,4.0,1.0,5.0,1.0,28.25,160.0,5.0,0.0,3.0,
2011,4.0,1.0,5.0,1.0,25.666666666666668,80.0,5.0,0.0,3.0,
2011,4.0,1.0,8.0,2.0,22.75,8.0,4.0,0.0,4.0,
2011,2.0,1.0,8.0,1.0,21.75,5.0,2.0,0.0,3.0,
2011,2.0,1.0,12.0,2.0,35.75,56.0,5.0,0.0,3.0,
2011,7.0,1.0,12.0,2.0,22.416666666666668,40.0,4.0,0.0,5.0,
2011,2.0,1.0,12.0,2.0,53.25,10.0,5.0,0.0,3.0,
2011,4.0,1.0,12.0,1.0,26.166666666666668,720.0,4.0,0.0,1.0,
2011,7.0,1.0,12.0,2.0,25.583333333333332,4.0,5.0,3.0,2.0,
2011,7.0,1.0,12.0,2.0,63.75,120.0,4.0,0.0,2.0,
2011,2.0,1.0,16.0,2.0,47.083333333333336,145.0,4.0,3.0,6.0,
2011,6.0,1.0,16.0,2.0,22.75,16.0,5.0,60.0,3.0,
2011,5.0,1.0,6.0,1.0,25.0,16.0,4.0,0.0,1.0,
2011,4.0,1.0,6.0,1.0,27.0,20.0,5.0,0.0,6.0,
2011,4.0,1.0,10.0,1.0,24.666666666666668,36.0,4.0,100.0,4.0,
2011,2.0,1.0,10.0,1.0,39.833333333333336,16.0,4.0,0.0,6.0,
2011,2.0,1.0,10.0,2.0,30.666666666666668,20.0,4.0,0.0,3.0,
2011,4.0,1.0,4.0,1.0,26.083333333333332,4.0,4.0,0.0,1.0,
2011,4.0,1.0,4.0,1.0,24.083333333333332,16.0,5.0,0.0,3.0,
2011,3.0,1.0,4.0,2.0,22.5,4.0,4.0,0.0,2.0,
2011,5.0,1.0,4.0,1.0,25.0,150.0,5.0,0.0,2.0,
2011,2.0,1.0,15.0,1.0,54.0,27.0,5.0,0.0,3.0,
2011,4.0,1.0,15.0,1.0,24.916666666666668,300.0,2.0,0.0,4.0,
2011,2.0,1.0,11.0,2.0,22.083333333333332,480.0,1.0,30.0,3.0,
2011,2.0,1.0,11.0,2.0,21.75,150.0,5.0,0.0,4.0,
2011,3.0,1.0,11.0,2.0,23.083333333333332,100.0,3.0,100.0,4.0,
2011,7.0,1.0,8.0,2.0,25.666666666666668,3.0,5.0,0.0,3.0,
2011,7.0,1.0,8.0,1.0,24.25,300.0,3.0,150.0,3.0,
2011,7.0,1.0,8.0,2.0,24.0,560.0,5.0,0.0,4.0,
2011,4.0,1.0,8.0,1.0,29.333333333333332,150.0,5.0,0.0,3.0,
2011,4.0,1.0,8.0,2.0,21.916666666666668,40.0,3.0,0.0,2.0,
2011,6.0,1.0,7.0,1.0,26.25,12.0,4.0,0.0,2.0,
2011,2.0,1.0,7.0,2.0,50.916666666666664,120.0,4.0,10.0,3.0,
2011,7.0,1.0,7.0,2.0,22.0,6.0,3.0,10.0,1.0,
2011,2.0,1.0,4.0,2.0,49.0,2.0,4.0,0.0,5.0,
2011,2.0,1.0,4.0,2.0,52.666666666666664,150.0,4.0,100.0,6.0,
2011,7.0,1.0,4.0,1.0,44.5,152.0,4.0,0.0,4.0,
2011,4.0,1.0,4.0,1.0,37.583333333333336,80.0,4.0,0.0,6.0,
2011,4.0,1.0,4.0,1.0,25.333333333333332,36.0,3.0,0.0,4.0,
2011,2.0,1.0,10.0,2.0,21.75,1.0,4.0,0.0,6.0,
2011,7.0,1.0,10.0,2.0,21.666666666666668,48.0,5.0,0.0,4.0,
2011,4.0,1.0,10.0,1.0,27.083333333333332,820.0,5.0,0.0,1.0,
2011,4.0,1.0,8.0,1.0,26.5,200.0,5.0,10.0,3.0,
2011,2.0,1.0,14.0,1.0,24.833333333333332,8.0,3.0,0.0,4.0,
2011,2.0,1.0,14.0,1.0,25.25,1700.0,4.0,0.0,1.0,
2011,2.0,1.0,16.0,1.0,26.416666666666668,16.0,4.0,0.0,4.0,
2011,2.0,1.0,16.0,2.0,26.75,20.0,4.0,10.0,3.0,
2011,5.0,1.0,16.0,2.0,54.0,3.0,5.0,0.0,5.0,
2011,2.0,1.0,9.0,2.0,44.916666666666664,8.0,5.0,10.0,3.0,
2011,4.0,1.0,9.0,1.0,39.333333333333336,120.0,3.0,0.0,1.0,
2011,7.0,1.0,1.0,2.0,23.0,5.0,4.0,3.0,4.0,
2011,5.0,1.0,1.0,2.0,24.25,160.0,5.0,0.0,1.0,
2011,4.0,1.0,1.0,2.0,24.333333333333332,840.0,1.0,4.0,4.0,
2011,6.0,1.0,11.0,2.0,26.583333333333332,120.0,3.0,0.0,4.0,
2011,6.0,1.0,11.0,2.0,30.583333333333332,3.0,4.0,0.0,3.0,
2011,6.0,1.0,11.0,2.0,39.25,8.0,4.0,0.0,4.0,
2011,3.0,1.0,11.0,2.0,23.5,15.0,4.0,0.0,5.0,
2011,5.0,1.0,8.0,2.0,22.333333333333332,12.0,3.0,0.0,2.0,
2011,1.0,1.0,12.0,1.0,33.583333333333336,20.0,3.0,0.0,3.0,
2011,1.0,1.0,8.0,2.0,22.666666666666668,15.0,5.0,50.0,3.0,
2011,1.0,1.0,8.0,1.0,26.083333333333332,40.0,5.0,0.0,1.0,
2011,1.0,1.0,1.0,1.0,24.75,-1.0,4.0,50.0,3.0,
2011,2.0,1.0,15.0,2.0,22.833333333333332,6.0,5.0,0.0,3.0,
2011,2.0,1.0,5.0,2.0,31.333333333333332,12.0,3.0,0.0,2.0,
2011,2.0,1.0,5.0,2.0,22.5,120.0,3.0,0.0,4.0,
2011,2.0,1.0,15.0,1.0,53.833333333333336,30.0,4.0,0.0,3.0,
2011,2.0,1.0,14.0,1.0,27.416666666666668,210.0,4.0,0.0,4.0,
2011,2.0,1.0,2.0,2.0,21.583333333333332,28.0,5.0,0.0,5.0,
2011,2.0,1.0,8.0,2.0,41.833333333333336,80.0,4.0,0.0,4.0,
2011,2.0,1.0,4.0,1.0,25.833333333333332,15.0,4.0,0.0,1.0,
2011,2.0,1.0,5.0,2.0,24.75,160.0,5.0,0.0,4.0,
2011,2.0,1.0,1.0,2.0,21.666666666666668,8.0,3.0,30.0,3.0,
2011,2.0,1.0,1.0,2.0,21.75,44.0,3.0,0.0,4.0,
2011,2.0,1.0,1.0,1.0,29.916666666666668,880.0,5.0,5.0,4.0,
2011,2.0,1.0,8.0,1.0,39.666666666666664,16.0,5.0,0.0,4.0,
2011,2.0,1.0,1.0,1.0,29.5,44.0,5.0,16.0,1.0,
2011,2.0,1.0,1.0,1.0,27.166666666666668,10.0,4.0,0.0,1.0,
2011,2.0,1.0,2.0,1.0,25.083333333333332,33.0,5.0,60.0,4.0,
2011,2.0,1.0,2.0,2.0,21.916666666666668,640.0,5.0,0.0,4.0,
2011,2.0,1.0,2.0,2.0,21.583333333333332,180.0,4.0,0.0,1.0,
2011,2.0,1.0,8.0,2.0,22.0,50.0,5.0,0.0,3.0,
2011,2.0,1.0,8.0,2.0,21.916666666666668,36.0,4.0,0.0,2.0,
2011,2.0,1.0,6.0,1.0,27.666666666666668,8.0,4.0,0.0,4.0,
2011,2.0,1.0,8.0,2.0,23.666666666666668,100.0,3.0,20.0,2.0,
2011,2.0,1.0,1.0,1.0,38.0,40.0,4.0,10.0,4.0,
2011,2.0,1.0,6.0,1.0,44.5,6.0,4.0,0.0,3.0,
2011,2.0,1.0,13.0,1.0,59.916666666666664,8.0,5.0,0.0,2.0,
2011,2.0,1.0,1.0,2.0,28.5,40.0,4.0,0.0,3.0,
2011,2.0,1.0,8.0,2.0,25.666666666666668,300.0,3.0,200.0,2.0,
2011,2.0,1.0,8.0,1.0,25.083333333333332,30.0,3.0,0.0,2.0,
2011,2.0,1.0,8.0,1.0,33.75,24.0,5.0,0.0,3.0,
2011,2.0,1.0,3.0,1.0,25.833333333333332,40.0,5.0,0.0,4.0,
2011,2.0,1.0,3.0,2.0,22.0,16.0,5.0,0.0,5.0,
2011,2.0,1.0,3.0,1.0,26.166666666666668,720.0,5.0,0.0,3.0,
2011,2.0,1.0,3.0,2.0,21.916666666666668,20.0,4.0,0.0,2.0,
2011,2.0,1.0,7.0,1.0,-1.0,40.0,2.0,0.0,5.0,
2011,2.0,1.0,12.0,2.0,21.75,5.0,5.0,0.0,5.0,
2011,2.0,1.0,1.0,1.0,24.75,40.0,4.0,42.0,3.0,
2011,2.0,1.0,8.0,1.0,26.416666666666668,8.0,3.0,0.0,2.0,
2011,2.0,1.0,12.0,2.0,52.333333333333336,1560.0,5.0,300.0,5.0,
2011,2.0,1.0,12.0,2.0,43.666666666666664,40.0,3.0,60.0,4.0,
2011,2.0,1.0,16.0,2.0,22.583333333333332,16.0,4.0,0.0,4.0,
2011,2.0,1.0,6.0,2.0,40.166666666666664,80.0,4.0,50.0,3.0,
2011,2.0,1.0,10.0,1.0,58.0,320.0,5.0,0.0,4.0,
2011,2.0,1.0,10.0,2.0,35.666666666666664,90.0,4.0,0.0,3.0,
2011,2.0,1.0,15.0,2.0,52.916666666666664,5.0,5.0,0.0,4.0,
2011,2.0,1.0,11.0,1.0,45.75,24.0,4.0,0.0,4.0,
2011,2.0,1.0,11.0,2.0,24.083333333333332,320.0,3.0,48.0,3.0,
2011,2.0,1.0,4.0,1.0,25.416666666666668,63.0,4.0,0.0,6.0,
2011,2.0,1.0,4.0,1.0,48.75,5.0,3.0,0.0,4.0,
2011,2.0,1.0,10.0,1.0,54.75,80.0,5.0,0.0,4.0,
2011,2.0,1.0,8.0,2.0,21.75,18.0,5.0,0.0,4.0,
2011,2.0,1.0,1.0,2.0,23.083333333333332,12.0,4.0,0.0,3.0,
2011,2.0,1.0,8.0,1.0,29.0,60.0,2.0,0.0,1.0,
2011,2.0,1.0,8.0,1.0,24.833333333333332,60.0,4.0,25.0,4.0,
2011,2.0,1.0,8.0,2.0,22.083333333333332,600.0,5.0,200.0,5.0,
2011,2.0,1.0,15.0,2.0,23.666666666666668,450.0,4.0,195.0,1.0,
2011,2.0,1.0,3.0,1.0,25.0,2.0,5.0,0.0,1.0,
2011,2.0,1.0,4.0,1.0,27.25,16.0,5.0,0.0,4.0,
2011,2.0,1.0,3.0,1.0,26.25,600.0,3.0,20.0,4.0,
2011,2.0,1.0,11.0,1.0,37.916666666666664,16.0,4.0,40.0,3.0,
2011,2.0,1.0,8.0,2.0,22.916666666666668,24.0,4.0,0.0,4.0,
2011,2.0,1.0,5.0,2.0,23.916666666666668,200.0,3.0,60.0,3.0,
2011,2.0,1.0,11.0,2.0,22.083333333333332,60.0,3.0,20.0,3.0,
2011,2.0,1.0,9.0,2.0,22.083333333333332,8.0,5.0,0.0,1.0,
2011,2.0,1.0,5.0,2.0,21.75,25.0,2.0,0.0,4.0,
2011,2.0,1.0,8.0,2.0,22.833333333333332,60.0,5.0,0.0,2.0,
2011,2.0,1.0,4.0,2.0,22.416666666666668,20.0,4.0,0.0,4.0,
2011,2.0,1.0,1.0,2.0,22.0,-1.0,5.0,0.0,4.0,
2011,2.0,1.0,6.0,2.0,23.5,12.0,3.0,0.0,4.0,
2011,2.0,1.0,15.0,2.0,47.416666666666664,200.0,4.0,200.0,5.0,
2011,2.0,1.0,4.0,2.0,23.25,30.0,4.0,5.0,4.0,
2011,2.0,1.0,10.0,1.0,25.25,36.0,4.0,0.0,5.0,
2011,2.0,1.0,10.0,2.0,22.166666666666668,80.0,5.0,0.0,4.0,
2011,2.0,1.0,14.0,1.0,24.5,800.0,5.0,0.0,1.0,
2011,2.0,1.0,2.0,2.0,41.166666666666664,10.0,4.0,0.0,4.0,
2011,2.0,1.0,14.0,2.0,36.666666666666664,35.0,4.0,0.0,4.0,
2011,2.0,1.0,14.0,1.0,50.416666666666664,30.0,3.0,0.0,5.0,
2011,2.0,1.0,8.0,2.0,38.333333333333336,40.0,5.0,0.0,5.0,
2011,2.0,1.0,8.0,2.0,49.833333333333336,8.0,5.0,0.0,4.0,
2011,2.0,1.0,14.0,2.0,40.583333333333336,24.0,4.0,0.0,4.0,
2011,2.0,1.0,14.0,2.0,48.166666666666664,5.0,5.0,0.0,3.0,
2011,2.0,1.0,14.0,2.0,41.333333333333336,180.0,4.0,0.0,4.0,
2011,2.0,1.0,14.0,2.0,46.0,800.0,4.0,100.0,6.0,
2011,2.0,1.0,14.0,2.0,30.833333333333332,200.0,3.0,0.0,4.0,
2011,2.0,1.0,12.0,2.0,40.0,50.0,5.0,40.0,3.0,
2011,2.0,1.0,12.0,2.0,41.5,16.0,5.0,0.0,4.0,
2011,2.0,1.0,12.0,2.0,53.916666666666664,15.0,5.0,0.0,4.0,
2011,2.0,1.0,12.0,2.0,53.833333333333336,8.0,5.0,2.0,3.0,
2011,2.0,1.0,12.0,2.0,49.666666666666664,720.0,4.0,25.0,4.0,
2011,2.0,1.0,13.0,2.0,42.333333333333336,8.0,4.0,0.0,3.0,
2011,2.0,1.0,13.0,2.0,46.5,240.0,5.0,0.0,5.0,
2011,2.0,1.0,13.0,2.0,31.666666666666668,-1.0,4.0,300.0,3.0,
2011,2.0,1.0,13.0,2.0,36.333333333333336,40.0,4.0,0.0,1.0,
2011,2.0,1.0,12.0,2.0,22.583333333333332,30.0,4.0,0.0,3.0,
2011,2.0,1.0,12.0,2.0,22.333333333333332,12.0,4.0,0.0,1.0,
2011,2.0,1.0,12.0,2.0,32.333333333333336,36.0,4.0,0.0,2.0,
2011,2.0,1.0,12.0,2.0,24.666666666666668,6.0,3.0,0.0,4.0,
2011,2.0,1.0,12.0,1.0,63.166666666666664,20.0,5.0,0.0,3.0,
